Time,Rate,Error,Fracexp
2019-09-12 13:23:36.229260,4.05212,2.0129879,1.0
2019-09-12 13:23:37.229260,6.988056,2.6434932,1.0
2019-09-12 13:23:38.229260,3.0222127,1.7384512,1.0
2019-09-12 13:23:39.229260,9.994969,3.161482,1.0
2019-09-12 13:23:40.229260,1.3214576,1.1495467,1.0
2019-09-12 13:23:41.229260,1.5115093,1.2294345,1.0
2019-09-12 13:23:42.229260,10.151427,3.1861305,1.0
2019-09-12 13:23:43.229260,4.081621,2.0203023,1.0
2019-09-12 13:23:44.229260,4.3055916,2.074992,1.0
2019-09-12 13:23:45.229260,7.091541,2.6629946,1.0
2019-09-12 13:23:46.229260,2.7345986,1.6536622,1.0
2019-09-12 13:23:47.229260,5.518481,2.3491447,1.0
2019-09-12 13:23:48.229260,4.060508,2.0150702,1.0
2019-09-12 13:23:49.229260,5.811052,2.4106123,1.0
2019-09-12 13:23:50.229260,5.601575,2.3667645,1.0
2019-09-12 13:23:51.229260,6.034869,2.456597,1.0
2019-09-12 13:23:52.229260,7.099017,2.6643982,1.0
2019-09-12 13:23:53.229260,2.9163122,1.7077214,1.0
2019-09-12 13:23:54.229260,1.3419396,1.1584212,1.0
2019-09-12 13:23:55.229260,6.744322,2.5969832,1.0
2019-09-12 13:23:56.229260,5.785531,2.405313,1.0
2019-09-12 13:23:57.229260,2.8633738,1.6921506,1.0
2019-09-12 13:23:58.229260,2.6683633,1.6335126,1.0
2019-09-12 13:23:59.229260,5.511906,2.347745,1.0
2019-09-12 13:24:00.229260,1.4139864,1.1891116,1.0
2019-09-12 13:24:01.229260,4.2560434,2.063018,1.0
2019-09-12 13:24:02.229260,7.1792436,2.679411,1.0
2019-09-12 13:24:03.229260,2.9842029,1.7274846,1.0
2019-09-12 13:24:04.229260,1.4577836,1.2073871,1.0
2019-09-12 13:24:05.229260,4.2461367,2.0606155,1.0
2019-09-12 13:24:06.229260,2.7238526,1.6504098,1.0
2019-09-12 13:24:07.229260,7.0417814,2.6536355,1.0
2019-09-12 13:24:08.229260,4.328367,2.080473,1.0
2019-09-12 13:24:09.229260,6.7056713,2.5895312,1.0
2019-09-12 13:24:10.229260,0.0,0.0,1.0
2019-09-12 13:24:11.229260,4.3640547,2.089032,1.0
2019-09-12 13:24:12.229260,2.7058413,1.6449442,1.0
2019-09-12 13:24:13.229260,8.666614,2.9439113,1.0
2019-09-12 13:24:14.229260,5.8032584,2.4089954,1.0
2019-09-12 13:24:15.229260,2.9504418,1.717685,1.0
2019-09-12 13:24:16.229260,4.4804115,2.1166983,1.0
2019-09-12 13:24:17.229260,5.731782,2.394114,1.0
2019-09-12 13:24:18.229260,7.1275234,2.669742,1.0
2019-09-12 13:24:19.229260,5.547131,2.3552349,1.0
2019-09-12 13:24:20.229260,2.9154449,1.7074674,1.0
2019-09-12 13:24:21.229260,8.827116,2.9710462,1.0
2019-09-12 13:24:22.229260,6.121435,2.4741535,1.0
2019-09-12 13:24:23.229260,2.803323,1.6743127,1.0
2019-09-12 13:24:24.229260,10.033554,3.1675787,1.0
2019-09-12 13:24:25.229260,0.0,0.0,1.0
2019-09-12 13:24:26.229260,8.22249,2.8674884,1.0
2019-09-12 13:24:27.229260,4.2481627,2.0611072,1.0
2019-09-12 13:24:28.229260,7.186454,2.680756,1.0
2019-09-12 13:24:29.229260,6.794015,2.606533,1.0
2019-09-12 13:24:30.229260,7.0493107,2.6550539,1.0
2019-09-12 13:24:31.229260,4.30717,2.0753722,1.0
2019-09-12 13:24:32.229260,2.7595203,1.6611804,1.0
2019-09-12 13:24:33.229260,2.8463018,1.6870986,1.0
2019-09-12 13:24:34.229260,0.0,0.0,1.0
2019-09-12 13:24:35.229260,5.643267,2.3755562,1.0
2019-09-12 13:24:36.229260,1.5381693,1.2402295,1.0
2019-09-12 13:24:37.229260,2.7188783,1.6489022,1.0
2019-09-12 13:24:38.229260,5.503389,2.3459303,1.0
2019-09-12 13:24:39.229260,1.3334593,1.1547551,1.0
2019-09-12 13:24:40.229260,5.584954,2.3632507,1.0
2019-09-12 13:24:41.229260,1.5766398,1.2556431,1.0
2019-09-12 13:24:42.229260,4.3156238,2.0774078,1.0
2019-09-12 13:24:43.229260,5.8940396,2.4277644,1.0
2019-09-12 13:24:44.229260,5.3526692,2.3135836,1.0
2019-09-12 13:24:45.229260,4.048608,2.0121152,1.0
2019-09-12 13:24:46.229260,4.395164,2.0964646,1.0
2019-09-12 13:24:47.229260,8.6661625,2.9438345,1.0
2019-09-12 13:24:48.229260,3.0309033,1.740949,1.0
2019-09-12 13:24:49.229260,2.934968,1.7131748,1.0
2019-09-12 13:24:50.229260,1.3549172,1.1640091,1.0
2019-09-12 13:24:51.229260,2.7397745,1.6552263,1.0
2019-09-12 13:24:52.229260,2.851256,1.6885662,1.0
2019-09-12 13:24:53.229260,5.7222247,2.3921173,1.0
2019-09-12 13:24:54.229260,4.2918563,2.0716796,1.0
2019-09-12 13:24:55.229260,2.8884764,1.6995518,1.0
2019-09-12 13:24:56.229260,4.5552263,2.1342976,1.0
2019-09-12 13:24:57.229260,1.3555275,1.1642712,1.0
2019-09-12 13:24:58.229260,8.755415,2.958955,1.0
2019-09-12 13:24:59.229260,2.9602017,1.7205237,1.0
2019-09-12 13:25:00.229260,5.6271095,2.372153,1.0
2019-09-12 13:25:01.229260,5.71197,2.3899727,1.0
2019-09-12 13:25:02.229260,4.402097,2.0981176,1.0
2019-09-12 13:25:03.229260,4.3577666,2.0875263,1.0
2019-09-12 13:25:04.229260,5.593971,2.3651576,1.0
2019-09-12 13:25:05.229260,4.514895,2.1248283,1.0
2019-09-12 13:25:06.229260,1.3454596,1.1599395,1.0
2019-09-12 13:25:07.229260,5.7839823,2.4049911,1.0
2019-09-12 13:25:08.229260,11.329899,3.3659916,1.0
2019-09-12 13:25:09.229260,5.625887,2.3718953,1.0
2019-09-12 13:25:10.229260,4.1640787,2.0406075,1.0
2019-09-12 13:25:11.229260,4.1810246,2.0447555,1.0
2019-09-12 13:25:12.229260,1.3360409,1.1558723,1.0
2019-09-12 13:25:13.229260,4.5175896,2.1254623,1.0
2019-09-12 13:25:14.229260,5.68361,2.3840322,1.0
2019-09-12 13:25:15.229260,5.546391,2.3550777,1.0
2019-09-12 13:25:16.229260,4.136578,2.0338578,1.0
2019-09-12 13:25:17.229260,2.8276618,1.6815653,1.0
2019-09-12 13:25:18.229260,4.16272,2.0402746,1.0
2019-09-12 13:25:19.229260,4.436679,2.1063426,1.0
2019-09-12 13:25:20.229260,2.964583,1.7217964,1.0
2019-09-12 13:25:21.229260,1.3575221,1.1651275,1.0
2019-09-12 13:25:22.229260,5.5734925,2.3608246,1.0
2019-09-12 13:25:23.229260,3.903733,1.9757867,1.0
2019-09-12 13:25:24.229260,5.4441905,2.333279,1.0
2019-09-12 13:25:25.229260,7.3726797,2.715268,1.0
2019-09-12 13:25:26.229260,2.7171729,1.6483849,1.0
2019-09-12 13:25:27.229260,0.0,0.0,1.0
2019-09-12 13:25:28.229260,2.8723855,1.6948113,1.0
2019-09-12 13:25:29.229260,5.533285,2.3522935,1.0
2019-09-12 13:25:30.229260,2.9282067,1.7112004,1.0
2019-09-12 13:25:31.229260,6.1292768,2.4757376,1.0
2019-09-12 13:25:32.229260,6.9190493,2.6304085,1.0
2019-09-12 13:25:33.229260,5.7193217,2.3915102,1.0
2019-09-12 13:25:34.229260,4.0580363,2.0144567,1.0
2019-09-12 13:25:35.229260,11.006401,3.3175898,1.0
2019-09-12 13:25:36.229260,1.3997555,1.1831126,1.0
2019-09-12 13:25:37.229260,4.096801,2.0240555,1.0
2019-09-12 13:25:38.229260,8.634156,2.9383936,1.0
2019-09-12 13:25:39.229260,8.510332,2.9172473,1.0
2019-09-12 13:25:40.229260,2.9708736,1.7236222,1.0
2019-09-12 13:25:41.229260,0.0,0.0,1.0
2019-09-12 13:25:42.229260,8.755486,2.958967,1.0
2019-09-12 13:25:43.229260,2.6444767,1.6261847,1.0
2019-09-12 13:25:44.229260,2.822201,1.6799408,1.0
2019-09-12 13:25:45.229260,5.493992,2.3439267,1.0
2019-09-12 13:25:46.229260,2.7433546,1.6563075,1.0
2019-09-12 13:25:47.229260,2.589817,1.6092908,1.0
2019-09-12 13:25:48.229260,2.8618615,1.6917037,1.0
2019-09-12 13:25:49.229260,4.615522,2.1483765,1.0
2019-09-12 13:25:50.229260,4.3866096,2.0944235,1.0
2019-09-12 13:25:51.229260,1.5849276,1.258939,1.0
2019-09-12 13:25:52.229260,6.8211226,2.611728,1.0
2019-09-12 13:25:53.229260,7.001789,2.6460893,1.0
2019-09-12 13:25:54.229260,6.159359,2.4818056,1.0
2019-09-12 13:25:55.229260,2.7027206,1.6439953,1.0
2019-09-12 13:25:56.229260,1.5470281,1.2437959,1.0
2019-09-12 13:25:57.229260,6.818153,2.6111593,1.0
2019-09-12 13:25:58.229260,5.857809,2.4202912,1.0
2019-09-12 13:25:59.229260,5.6261773,2.3719563,1.0
2019-09-12 13:26:00.229260,1.3394846,1.157361,1.0
2019-09-12 13:26:01.229260,6.912276,2.6291208,1.0
2019-09-12 13:26:02.229260,8.647145,2.9406028,1.0
2019-09-12 13:26:03.229260,4.4350967,2.105967,1.0
2019-09-12 13:26:04.229260,1.3606975,1.1664894,1.0
2019-09-12 13:26:05.229260,7.001426,2.646021,1.0
2019-09-12 13:26:06.229260,5.7007866,2.387632,1.0
2019-09-12 13:26:07.229260,3.9922714,1.9980669,1.0
2019-09-12 13:26:08.229260,2.8174064,1.6785132,1.0
2019-09-12 13:26:09.229260,4.1945486,2.0480597,1.0
2019-09-12 13:26:10.229260,0.0,0.0,1.0
2019-09-12 13:26:11.229260,2.8115497,1.6767676,1.0
2019-09-12 13:26:12.229260,5.6824055,2.3837798,1.0
2019-09-12 13:26:13.229260,4.1046624,2.0259967,1.0
2019-09-12 13:26:14.229260,10.403089,3.2253819,1.0
2019-09-12 13:26:15.229260,2.8131669,1.6772498,1.0
2019-09-12 13:26:16.229260,8.701967,2.9499097,1.0
2019-09-12 13:26:17.229260,2.6235201,1.6197284,1.0
2019-09-12 13:26:18.229260,1.5492916,1.2447054,1.0
2019-09-12 13:26:19.229260,0.0,0.0,1.0
2019-09-12 13:26:20.229260,4.6918583,2.1660697,1.0
2019-09-12 13:26:21.229260,2.801729,1.6738366,1.0
2019-09-12 13:26:22.229260,6.088764,2.4675422,1.0
2019-09-12 13:26:23.229260,2.6941297,1.6413804,1.0
2019-09-12 13:26:24.229260,14.196513,3.767826,1.0
2019-09-12 13:26:25.229260,4.3963823,2.0967553,1.0
2019-09-12 13:26:26.229260,5.8576303,2.4202542,1.0
2019-09-12 13:26:27.229260,5.5760245,2.3613608,1.0
2019-09-12 13:26:28.229260,8.425941,2.9027472,1.0
2019-09-12 13:26:29.229260,4.1132927,2.0281255,1.0
2019-09-12 13:26:30.229260,4.1261716,2.031298,1.0
2019-09-12 13:26:31.229260,3.944517,1.9860808,1.0
2019-09-12 13:26:32.229260,4.176903,2.0437472,1.0
2019-09-12 13:26:33.229260,5.7180166,2.3912375,1.0
2019-09-12 13:26:34.229260,5.601258,2.3666975,1.0
2019-09-12 13:26:35.229260,5.498053,2.3447928,1.0
2019-09-12 13:26:36.229260,2.7932963,1.6713158,1.0
2019-09-12 13:26:37.229260,5.3899007,2.321616,1.0
2019-09-12 13:26:38.229260,4.3277555,2.0803258,1.0
2019-09-12 13:26:39.229260,2.979106,1.7260087,1.0
2019-09-12 13:26:40.229260,7.5503635,2.7477925,1.0
2019-09-12 13:26:41.229260,4.419205,2.1021905,1.0
2019-09-12 13:26:42.229260,2.7176123,1.6485182,1.0
2019-09-12 13:26:43.229260,4.3201528,2.0784976,1.0
2019-09-12 13:26:44.229260,4.1051373,2.0261137,1.0
2019-09-12 13:26:45.229260,4.459021,2.1116395,1.0
2019-09-12 13:26:46.229260,4.0745497,2.0185513,1.0
2019-09-12 13:26:47.229260,9.920633,3.1497037,1.0
2019-09-12 13:26:48.229260,5.7810807,2.4043877,1.0
2019-09-12 13:26:49.229260,4.212381,2.0524085,1.0
2019-09-12 13:26:50.229260,1.5908654,1.2612951,1.0
2019-09-12 13:26:51.229260,2.915927,1.7076086,1.0
2019-09-12 13:26:52.229260,9.829537,3.1352093,1.0
2019-09-12 13:26:53.229260,5.6045613,2.3673954,1.0
2019-09-12 13:26:54.229260,4.625059,2.150595,1.0
2019-09-12 13:26:55.229260,5.227372,2.2863448,1.0
2019-09-12 13:26:56.229260,2.8284972,1.6818136,1.0
2019-09-12 13:26:57.229260,2.8329532,1.6831379,1.0
2019-09-12 13:26:58.229260,8.724019,2.953645,1.0
2019-09-12 13:26:59.229260,5.412665,2.3265135,1.0
2019-09-12 13:27:00.229260,8.403644,2.8989038,1.0
2019-09-12 13:27:01.229260,2.7764912,1.6662806,1.0
2019-09-12 13:27:02.229260,8.980193,2.996697,1.0
2019-09-12 13:27:03.229260,3.1841946,1.7844312,1.0
2019-09-12 13:27:04.229260,12.72929,3.5678132,1.0
2019-09-12 13:27:05.229260,2.8382585,1.6847131,1.0
2019-09-12 13:27:06.229260,4.452557,2.1101084,1.0
2019-09-12 13:27:07.229260,2.7980642,1.6727415,1.0
2019-09-12 13:27:08.229260,4.3770547,2.0921412,1.0
2019-09-12 13:27:09.229260,4.268397,2.06601,1.0
2019-09-12 13:27:10.229260,1.3476287,1.1608741,1.0
2019-09-12 13:27:11.229260,1.3580705,1.1653628,1.0
2019-09-12 13:27:12.229260,8.975245,2.9958713,1.0
2019-09-12 13:27:13.229260,7.2734256,2.696929,1.0
2019-09-12 13:27:14.229260,2.8689806,1.6938065,1.0
2019-09-12 13:27:15.229260,8.83788,2.9728572,1.0
2019-09-12 13:27:16.229260,4.5494413,2.132942,1.0
2019-09-12 13:27:17.229260,11.864502,3.4444885,1.0
2019-09-12 13:27:18.229260,8.442666,2.9056265,1.0
2019-09-12 13:27:19.229260,7.4237614,2.724658,1.0
2019-09-12 13:27:20.229260,2.7189643,1.6489283,1.0
2019-09-12 13:27:21.229260,5.621115,2.3708892,1.0
2019-09-12 13:27:22.229260,4.3901286,2.0952635,1.0
2019-09-12 13:27:23.229260,1.3481973,1.161119,1.0
2019-09-12 13:27:24.229260,5.853355,2.419371,1.0
2019-09-12 13:27:25.229260,7.104685,2.6654615,1.0
2019-09-12 13:27:26.229260,13.054398,3.613087,1.0
2019-09-12 13:27:27.229260,1.397406,1.1821193,1.0
2019-09-12 13:27:28.229260,7.46353,2.7319462,1.0
2019-09-12 13:27:29.229260,2.9036665,1.7040148,1.0
2019-09-12 13:27:30.229260,1.6067467,1.2675751,1.0
2019-09-12 13:27:31.229260,2.96424,1.7216969,1.0
2019-09-12 13:27:32.229260,4.4166,2.1015708,1.0
2019-09-12 13:27:33.229260,7.1791086,2.679386,1.0
2019-09-12 13:27:34.229260,5.8500185,2.4186811,1.0
2019-09-12 13:27:35.229260,10.104381,3.1787388,1.0
2019-09-12 13:27:36.229260,9.670884,3.1098046,1.0
2019-09-12 13:27:37.229260,7.211849,2.6854887,1.0
2019-09-12 13:27:38.229260,4.213365,2.0526483,1.0
2019-09-12 13:27:39.229260,0.0,0.0,1.0
2019-09-12 13:27:40.229260,6.9943457,2.6446824,1.0
2019-09-12 13:27:41.229260,8.8548565,2.975711,1.0
2019-09-12 13:27:42.229260,5.42114,2.328334,1.0
2019-09-12 13:27:43.229260,4.3889174,2.0949743,1.0
2019-09-12 13:27:44.229260,6.9232316,2.6312034,1.0
2019-09-12 13:27:45.229260,8.806228,2.9675288,1.0
2019-09-12 13:27:46.229260,7.463803,2.731996,1.0
2019-09-12 13:27:47.229260,4.15218,2.03769,1.0
2019-09-12 13:27:48.229260,2.6344297,1.6230927,1.0
2019-09-12 13:27:49.229260,13.342262,3.6527061,1.0
2019-09-12 13:27:50.229260,10.010648,3.1639607,1.0
2019-09-12 13:27:51.229260,4.1146026,2.0284483,1.0
2019-09-12 13:27:52.229260,3.0355096,1.7422714,1.0
2019-09-12 13:27:53.229260,8.80362,2.9670897,1.0
2019-09-12 13:27:54.229260,6.8929405,2.625441,1.0
2019-09-12 13:27:55.229260,1.4533359,1.2055438,1.0
2019-09-12 13:27:56.229260,8.913072,2.9854767,1.0
2019-09-12 13:27:57.229260,1.3242724,1.1507703,1.0
2019-09-12 13:27:58.229260,4.4270525,2.1040561,1.0
2019-09-12 13:27:59.229260,2.8688488,1.6937677,1.0
2019-09-12 13:28:00.229260,1.2201571,1.1046072,1.0
2019-09-12 13:28:01.229260,5.62955,2.3726673,1.0
2019-09-12 13:28:02.229260,8.449428,2.90679,1.0
2019-09-12 13:28:03.229260,8.284084,2.8782086,1.0
2019-09-12 13:28:04.229260,2.7445757,1.656676,1.0
2019-09-12 13:28:05.229260,0.0,0.0,1.0
2019-09-12 13:28:06.229260,1.3852428,1.1769634,1.0
2019-09-12 13:28:07.229260,4.3597116,2.0879922,1.0
2019-09-12 13:28:08.229260,8.578059,2.9288323,1.0
2019-09-12 13:28:09.229260,5.829119,2.414357,1.0
2019-09-12 13:28:10.229260,3.103378,1.7616408,1.0
2019-09-12 13:28:11.229260,1.3610247,1.1666297,1.0
2019-09-12 13:28:12.229260,7.1526814,2.6744497,1.0
2019-09-12 13:28:13.229260,1.4339241,1.1974657,1.0
2019-09-12 13:28:14.229260,8.059967,2.839008,1.0
2019-09-12 13:28:15.229260,2.7725883,1.665109,1.0
2019-09-12 13:28:16.229260,4.295381,2.07253,1.0
2019-09-12 13:28:17.229260,2.981821,1.7267951,1.0
2019-09-12 13:28:18.229260,2.7574341,1.6605524,1.0
2019-09-12 13:28:19.229260,4.4562316,2.1109788,1.0
2019-09-12 13:28:20.229260,0.0,0.0,1.0
2019-09-12 13:28:21.229260,7.4116096,2.7224271,1.0
2019-09-12 13:28:22.229260,5.9155345,2.432187,1.0
2019-09-12 13:28:23.229260,5.902371,2.4294796,1.0
2019-09-12 13:28:24.229260,4.600791,2.1449454,1.0
2019-09-12 13:28:25.229260,4.1287417,2.0319304,1.0
2019-09-12 13:28:26.229260,6.8144364,2.6104476,1.0
2019-09-12 13:28:27.229260,2.6871037,1.6392387,1.0
2019-09-12 13:28:28.229260,2.6555996,1.629601,1.0
2019-09-12 13:28:29.229260,4.5607576,2.135593,1.0
2019-09-12 13:28:30.229260,3.9796453,1.9949049,1.0
2019-09-12 13:28:31.229260,4.360588,2.088202,1.0
2019-09-12 13:28:32.229260,5.578757,2.3619392,1.0
2019-09-12 13:28:33.229260,6.8071117,2.6090443,1.0
2019-09-12 13:28:34.229260,7.283142,2.6987298,1.0
2019-09-12 13:28:35.229260,7.0481167,2.654829,1.0
2019-09-12 13:28:36.229260,6.1800766,2.485976,1.0
2019-09-12 13:28:37.229260,4.1783957,2.0441124,1.0
2019-09-12 13:28:38.229260,2.7873971,1.66955,1.0
2019-09-12 13:28:39.229260,10.347722,3.2167876,1.0
2019-09-12 13:28:40.229260,1.4010243,1.1836487,1.0
2019-09-12 13:28:41.229260,8.755436,2.9589586,1.0
2019-09-12 13:28:42.229260,4.0572333,2.0142574,1.0
2019-09-12 13:28:43.229260,0.0,0.0,1.0
2019-09-12 13:28:44.229260,2.9578362,1.7198361,1.0
2019-09-12 13:28:45.229260,6.9326434,2.6329913,1.0
2019-09-12 13:28:46.229260,8.166978,2.8577924,1.0
2019-09-12 13:28:47.229260,4.361125,2.0883307,1.0
2019-09-12 13:28:48.229260,4.1139836,2.0282958,1.0
2019-09-12 13:28:49.229260,1.4792516,1.2162449,1.0
2019-09-12 13:28:50.229260,5.5372767,2.3531418,1.0
2019-09-12 13:28:51.229260,2.6964967,1.6421013,1.0
2019-09-12 13:28:52.229260,4.359148,2.0878572,1.0
2019-09-12 13:28:53.229260,6.969475,2.6399763,1.0
2019-09-12 13:28:54.229260,8.191374,2.8620577,1.0
2019-09-12 13:28:55.229260,2.937814,1.7140052,1.0
2019-09-12 13:28:56.229260,6.0290804,2.4554186,1.0
2019-09-12 13:28:57.229260,7.1278343,2.6698005,1.0
2019-09-12 13:28:58.229260,3.0142615,1.7361629,1.0
2019-09-12 13:28:59.229260,2.86319,1.6920964,1.0
2019-09-12 13:29:00.229260,5.778474,2.4038455,1.0
2019-09-12 13:29:01.229260,0.0,0.0,1.0
2019-09-12 13:29:02.229260,2.9110055,1.7061669,1.0
2019-09-12 13:29:03.229260,5.9912653,2.4477062,1.0
2019-09-12 13:29:04.229260,4.3745627,2.0915456,1.0
2019-09-12 13:29:05.229260,3.0168643,1.7369123,1.0
2019-09-12 13:29:06.229260,2.6055667,1.6141768,1.0
2019-09-12 13:29:07.229260,2.9656374,1.7221026,1.0
2019-09-12 13:29:08.229260,4.318345,2.0780628,1.0
2019-09-12 13:29:09.229260,4.2154245,2.05315,1.0
2019-09-12 13:29:10.229260,1.4361233,1.1983836,1.0
2019-09-12 13:29:11.229260,1.4361665,1.1984017,1.0
2019-09-12 13:29:12.229260,2.626094,1.6205227,1.0
2019-09-12 13:29:13.229260,4.2749896,2.0676048,1.0
2019-09-12 13:29:14.229260,1.6133038,1.270159,1.0
2019-09-12 13:29:15.229260,1.2009321,1.0958705,1.0
2019-09-12 13:29:16.229260,1.5724773,1.2539846,1.0
2019-09-12 13:29:17.229260,2.8445911,1.6865916,1.0
2019-09-12 13:29:18.229260,0.0,0.0,1.0
2019-09-12 13:29:19.229260,1.3269142,1.1519176,1.0
2019-09-12 13:29:20.229260,1.5373199,1.239887,1.0
2019-09-12 13:29:21.229260,5.6506433,2.377108,1.0
2019-09-12 13:29:22.229260,1.3878958,1.1780899,1.0
2019-09-12 13:29:23.229260,1.402392,1.1842264,1.0
2019-09-12 13:29:24.229260,4.199423,2.0492494,1.0
2019-09-12 13:29:25.229260,2.9480944,1.7170016,1.0
2019-09-12 13:29:26.229260,5.46801,2.3383777,1.0
2019-09-12 13:29:27.229260,2.7059648,1.6449817,1.0
2019-09-12 13:29:28.229260,7.4994316,2.738509,1.0
2019-09-12 13:29:29.229260,4.2947354,2.0723743,1.0
2019-09-12 13:29:30.229260,2.7514448,1.6587479,1.0
2019-09-12 13:29:31.229260,4.4054627,2.0989194,1.0
2019-09-12 13:29:32.229260,2.8954568,1.7016041,1.0
2019-09-12 13:29:33.229260,1.3134698,1.1460671,1.0
2019-09-12 13:29:34.229260,4.435575,2.1060805,1.0
2019-09-12 13:29:35.229260,5.6551933,2.378065,1.0
2019-09-12 13:29:36.229260,4.0746884,2.0185857,1.0
2019-09-12 13:29:37.229260,7.1264205,2.6695356,1.0
2019-09-12 13:29:38.229260,4.486875,2.1182246,1.0
2019-09-12 13:29:39.229260,7.004741,2.6466472,1.0
2019-09-12 13:29:40.229260,7.4442677,2.7284186,1.0
2019-09-12 13:29:41.229260,4.3988957,2.0973544,1.0
2019-09-12 13:29:42.229260,2.723432,1.6502824,1.0
2019-09-12 13:29:43.229260,1.4189119,1.191181,1.0
2019-09-12 13:29:44.229260,5.5688715,2.3598456,1.0
2019-09-12 13:29:45.229260,11.62405,3.4094062,1.0
2019-09-12 13:29:46.229260,8.682354,2.9465835,1.0
2019-09-12 13:29:47.229260,6.918014,2.6302118,1.0
2019-09-12 13:29:48.229260,5.750634,2.398048,1.0
2019-09-12 13:29:49.229260,2.9109974,1.7061645,1.0
2019-09-12 13:29:50.229260,5.7461395,2.3971107,1.0
2019-09-12 13:29:51.229260,7.064374,2.657889,1.0
2019-09-12 13:29:52.229260,1.4814299,1.2171401,1.0
2019-09-12 13:29:53.229260,5.714427,2.3904867,1.0
2019-09-12 13:29:54.229260,7.1201463,2.6683602,1.0
2019-09-12 13:29:55.229260,4.2226357,2.0549052,1.0
2019-09-12 13:29:56.229260,2.7561696,1.6601715,1.0
2019-09-12 13:29:57.229260,5.844576,2.4175558,1.0
2019-09-12 13:29:58.229260,7.474448,2.7339437,1.0
2019-09-12 13:29:59.229260,5.3295794,2.3085883,1.0
2019-09-12 13:30:00.229260,5.8087015,2.4101248,1.0
2019-09-12 13:30:01.229260,7.2885036,2.6997228,1.0
2019-09-12 13:30:02.229260,8.596595,2.931995,1.0
2019-09-12 13:30:03.229260,7.7163234,2.777827,1.0
2019-09-12 13:30:04.229260,11.800136,3.4351325,1.0
2019-09-12 13:30:05.229260,5.866659,2.4221187,1.0
2019-09-12 13:30:06.229260,7.4517922,2.7297971,1.0
2019-09-12 13:30:07.229260,1.4815145,1.2171748,1.0
2019-09-12 13:30:08.229260,4.29665,2.0728362,1.0
2019-09-12 13:30:09.229260,1.3279009,1.1523458,1.0
2019-09-12 13:30:10.229260,4.4409046,2.1073453,1.0
2019-09-12 13:30:11.229260,8.219751,2.8670108,1.0
2019-09-12 13:30:12.229260,7.136242,2.6713746,1.0
2019-09-12 13:30:13.229260,11.36378,3.3710206,1.0
2019-09-12 13:30:14.229260,1.5388561,1.2405064,1.0
2019-09-12 13:30:15.229260,0.0,0.0,1.0
2019-09-12 13:30:16.229260,12.673885,3.56004,1.0
2019-09-12 13:30:17.229260,4.4772263,2.1159458,1.0
2019-09-12 13:30:18.229260,6.160394,2.4820142,1.0
2019-09-12 13:30:19.229260,6.236324,2.4972632,1.0
2019-09-12 13:30:20.229260,10.009661,3.1638048,1.0
2019-09-12 13:30:21.229260,3.1235814,1.7673657,1.0
2019-09-12 13:30:22.229260,5.5606003,2.3580925,1.0
2019-09-12 13:30:23.229260,1.3890277,1.1785702,1.0
2019-09-12 13:30:24.229260,4.3707757,2.09064,1.0
2019-09-12 13:30:25.229260,5.5326533,2.3521593,1.0
2019-09-12 13:30:26.229260,0.0,0.0,1.0
2019-09-12 13:30:27.229260,10.115621,3.1805062,1.0
2019-09-12 13:30:28.229260,4.0876856,2.0218027,1.0
2019-09-12 13:30:29.229260,2.7406292,1.6554846,1.0
2019-09-12 13:30:30.229260,4.093483,2.0232358,1.0
2019-09-12 13:30:31.229260,4.003135,2.0007837,1.0
2019-09-12 13:30:32.229260,2.7429764,1.6561934,1.0
2019-09-12 13:30:33.229260,4.185955,2.0459607,1.0
2019-09-12 13:30:34.229260,5.901479,2.429296,1.0
2019-09-12 13:30:35.229260,5.973001,2.4439723,1.0
2019-09-12 13:30:36.229260,4.293298,2.0720274,1.0
2019-09-12 13:30:37.229260,5.348663,2.3127177,1.0
2019-09-12 13:30:38.229260,3.0045452,1.7333624,1.0
2019-09-12 13:30:39.229260,1.3645931,1.168158,1.0
2019-09-12 13:30:40.229260,3.0829742,1.7558401,1.0
2019-09-12 13:30:41.229260,3.0739782,1.7532765,1.0
2019-09-12 13:30:42.229260,5.5898414,2.3642845,1.0
2019-09-12 13:30:43.229260,0.0,0.0,1.0
2019-09-12 13:30:44.229260,0.0,0.0,1.0
2019-09-12 13:30:45.229260,4.5598826,2.1353881,1.0
2019-09-12 13:30:46.229260,8.511137,2.9173853,1.0
2019-09-12 13:30:47.229260,5.9624367,2.4418101,1.0
2019-09-12 13:30:48.229260,4.4216557,2.1027734,1.0
2019-09-12 13:30:49.229260,4.593654,2.1432812,1.0
2019-09-12 13:30:50.229260,2.8078125,1.6756529,1.0
2019-09-12 13:30:51.229260,4.4717035,2.1146402,1.0
2019-09-12 13:30:52.229260,2.9184096,1.7083353,1.0
2019-09-12 13:30:53.229260,8.892951,2.982105,1.0
2019-09-12 13:30:54.229260,1.3646525,1.1681834,1.0
2019-09-12 13:30:55.229260,5.86923,2.4226494,1.0
2019-09-12 13:30:56.229260,5.5784397,2.3618722,1.0
2019-09-12 13:30:57.229260,5.9375525,2.4367094,1.0
2019-09-12 13:30:58.229260,2.9122672,1.7065367,1.0
2019-09-12 13:30:59.229260,2.6183727,1.6181387,1.0
2019-09-12 13:31:00.229260,11.777444,3.431828,1.0
2019-09-12 13:31:01.229260,5.391127,2.32188,1.0
2019-09-12 13:31:02.229260,2.9979424,1.7314568,1.0
